,Brand,Price,MRP,Processor,Rating,Reviews,Reviews1,Ram,Ava_offer
81,Lenovo Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA GeForce GTX 1050) L340-15...,"₹49,990","₹33,256",Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inches) Display1 Year Onsite Warranty,4.3,908 Ratings & 168 Reviews,908 Ratings & 168 Reviews,64 bit Windows 10 Operating System,2% off
82,DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹38,350","₹1,16,990",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.5,770 Ratings & 125 Reviews,770 Ratings & 125 Reviews,512 GB SSD,3% off
83,msi Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹51,990","₹49,179","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayCooler Boost, Nahimic 3, Creator Center1 Year Carry In Warranty",4.4,434 Ratings & 78 Reviews,434 Ratings & 78 Reviews,35.56 cm (14 inch) Display,25% off
84,msi GF65 Thin Core i7 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 206...,"₹89,990","₹40,990","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayShift, Cooler Boost 5, True Color 2.0, Nahimic 32 Year Carry In Warranty",4.5,721 Ratings & 96 Reviews,721 Ratings & 96 Reviews,"Microsoft Office Home and Student 2019, Splendid, My Asus, Tru2Life",1% off
85,HP 15 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db 1059AU Laptop,"₹31,490","₹56,282","AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Support Assistant, HP Documentation, HP BIOS recovery, HP Smart, Dropbox, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.3,"2,466 Ratings & 286 Reviews","2,466 Ratings & 286 Reviews",1 Year Onsite Warranty,8% off
86,DELL Inspiron 3505 Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) Inspiron 3505 Laptop,"₹32,517","₹54,490",AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.1,19 Ratings & 0 Reviews,19 Ratings & 0 Reviews,Intel Core i7 Processor (9th Gen),29% off
87,ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,"₹84,990","₹34,221",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.4,71 Ratings & 3 Reviews,71 Ratings & 3 Reviews,8 GB DDR4 RAM,20% off
88,Mi Notebook 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) JYU4299IN Thin and Light Laptop,"₹46,999","₹82,490","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMi Blaze Unlock (Unlock NoteBook with Help of a Mi Band), Mi Smart Share1 Year Manufacturer Warranty from the Date of Purchase",4.4,110 Ratings & 9 Reviews,110 Ratings & 9 Reviews,64 bit Windows 10 Operating System,6% off
89,ASUS Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-EJ301T Thin and Light Laptop,"₹32,290","₹1,09,990","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMy Asus, System Diagnosis, Tru2Life, Splendid, AppDeals1 Year Onsite Warranty",4.1,955 Ratings & 181 Reviews,955 Ratings & 181 Reviews,512 GB SSD,4% off
90,APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,"₹92,900","₹54,490","Apple M1 Processor8 GB DDR4 RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty",4.6,6 Ratings & 1 Reviews,6 Ratings & 1 Reviews,39.62 cm (15.6 inch) Display,12% off
91,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop,"₹48,990","₹56,282","Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP Support Assistant, HP Recovery Manager, HP System Event Utility, HP Jumpstart1 Year Onsite Warranty",4.5,77 Ratings & 18 Reviews,77 Ratings & 18 Reviews,"Cooler Boost, Audio Boost, Dragon Center, Nahimic 3",31% off
92,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-MOA Thin and ...,"₹38,990","₹55,591",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4.6,718 Ratings & 103 Reviews,718 Ratings & 103 Reviews,2 Years Carry In Warranty,29% off
93,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹29,990","₹40,264",AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.3,955 Ratings & 181 Reviews,955 Ratings & 181 Reviews,Intel Core i5 Processor (10th Gen),3% off
94,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990","₹74,010",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,110 Ratings & 9 Reviews,110 Ratings & 9 Reviews,8 GB DDR4 RAM,9% off
95,Lenovo IdeaPad Gaming 3i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,"₹61,990","₹29,632",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.3,899 Ratings & 160 Reviews,899 Ratings & 160 Reviews,64 bit Windows 10 Operating System,21% off
96,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-MOA Thin and ...,"₹38,990","₹52,491",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4,113 Ratings & 12 Reviews,113 Ratings & 12 Reviews,1 TB HDD,5% off
97,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop,"₹48,990","₹40,688","Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP Support Assistant, HP Recovery Manager, HP System Event Utility, HP Jumpstart1 Year Onsite Warranty",4.5,66 Ratings & 13 Reviews,66 Ratings & 13 Reviews,39.62 cm (15.6 inch) Display,27% off
98,ASUS VivoBook 14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK587T Thin and Li...,"₹55,491","₹99,990","AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMy Asus, Splendid1 Year Onsite Warranty",4.5,642 Ratings & 70 Reviews,642 Ratings & 70 Reviews,1 Year Onsite Warranty,4% off
99,HP Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home) 245 G7 Thin and Light Laptop,"₹39,990","₹66,190",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,4,45 Ratings & 6 Reviews,45 Ratings & 6 Reviews,AMD Ryzen 5 Hexa Core Processor,21% off
100,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹62,990","₹65,690",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.3,289 Ratings & 48 Reviews,289 Ratings & 48 Reviews,8 GB DDR4 RAM,12% off
101,HP 15s Pentium Gold - (4 GB/1 TB HDD/Windows 10 Home) 15s-du1052TU Thin and Light Laptop,"₹26,990","₹69,890","Intel Pentium Gold Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Documentation, HP BIOS Recovery, HP Smart, Dropbox, HP Support Assistant1 Year Onsite Warranty",5,170 Ratings & 30 Reviews,170 Ratings & 30 Reviews,64 bit Windows 10 Operating System,28% off
102,msi Modern 14 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-424IN Laptop,"₹42,990","₹60,792","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayCooler Boost, Nahimic 3, Creator Center1 Year Carry In Warranty",1,"2,097 Ratings & 238 Reviews","2,097 Ratings & 238 Reviews",512 GB SSD,12% off
103,DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹38,199","₹77,549",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,341 Ratings & 27 Reviews,341 Ratings & 27 Reviews,35.56 cm (14 inch) Display,29% off
104,ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,"₹69,990","₹1,33,090","Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMy Asus, Splendid, Tru2Life1 Year Onsite Warranty",5,31 Ratings & 9 Reviews,31 Ratings & 9 Reviews,"My Asus, Splendid",43% off
105,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,"₹44,490","₹93,999",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,3,72 Ratings & 9 Reviews,72 Ratings & 9 Reviews,1 Year Onsite Warranty,29% off
106,Lenovo Ideapad Flex 5 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop,"₹43,990","₹40,990",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,81 Ratings & 7 Reviews,81 Ratings & 7 Reviews,Intel Core i3 Processor (10th Gen),23% off
